ASV_1238	KF912973.1.1524_Azoarcus	93.701	254	15	1	1	253	522	775	6.47e-105	379
ASV_124	106955_Treponema	92.885	253	18	0	1	253	448	700	1.40e-101	368
ASV_1242	HQ540553.1.1458_Brockia	89.243	251	25	2	1	250	497	746	6.65e-85	313
ASV_1254	91684_Rhizobium	100.000	253	0	0	1	253	520	772	1.34e-131	468
ASV_1257	128109_Paenibacillus	87.843	255	27	4	1	253	478	730	6.70e-80	296
ASV_126	136399_Deinococcus	94.862	253	13	0	1	253	478	730	1.07e-112	405
ASV_1263	KY117513.1.1449_Labrys	99.209	253	2	0	1	253	469	721	2.90e-128	457
ASV_127	LN569918.1.1321_Rhodoplanes	98.024	253	5	0	1	253	451	703	2.92e-123	440
ASV_1272	KF781557.1.1509_Corallococcus	94.862	253	13	0	1	253	534	786	6.42e-110	396
ASV_1280	FPLL01003198.19.1485_Inquilinus	100.000	253	0	0	1	253	470	722	1.34e-131	468
ASV_1283	EF636832.1.1518_Rhodopirellula	92.063	252	20	0	2	253	506	757	1.09e-97	355
ASV_1284	103287_Bacillus	87.347	245	31	0	6	250	486	730	1.88e-75	281
ASV_129	GQ202666.1.1265_Streptomyces	100.000	253	0	0	1	253	302	554	1.34e-131	468
ASV_1299	EU580518.1.1352_Zavarzinella	80.488	246	42	6	11	253	486	728	5.44e-46	183
ASV_13	136286_Polaribacter	96.047	253	10	0	1	253	542	794	6.38e-115	412
ASV_1301	AB487141.1.1377_Noviherbaspirillum	96.047	253	10	0	1	253	463	715	6.38e-115	412
ASV_131	136399_Deinococcus	95.257	253	12	0	1	253	478	730	2.29e-114	411
ASV_1315	128109_Paenibacillus	87.352	253	32	0	1	253	478	730	3.12e-78	291
ASV_132	100307_Leucobacter	98.814	253	3	0	1	253	503	755	1.35e-126	451
ASV_1321	89895_Ktedonobacter	85.490	255	33	4	1	253	459	711	6.80e-70	263
ASV_1322	142996_Rhizomicrobium	96.078	255	6	4	1	253	448	700	6.38e-115	412
ASV_1329	AJ866942.1.1304_Desulfotomaculum	85.306	245	36	0	6	250	512	756	4.09e-67	254
ASV_1337	JQ855599.1.1269_Terrabacter	99.605	253	1	0	1	253	439	691	6.24e-130	462
ASV_134	KM882685.1.1313_Edaphobacter	90.980	255	20	3	1	253	444	697	3.05e-93	340
ASV_135	KC541198.1.1492_Bryobacter	100.000	253	0	0	1	253	481	733	1.34e-131	468
ASV_1358	KU060874.1.1464_Streptomyces	89.683	252	26	0	2	253	482	733	1.11e-87	322
ASV_136	LN570850.1.1402_Chthoniobacter	92.520	254	17	2	1	253	524	776	6.51e-100	363
ASV_1361	KT182505.1.1455_Gemmata	88.933	253	28	0	1	253	479	731	6.65e-85	313
ASV_1364	KF956434.1.1454_Derxia	95.703	256	6	5	1	253	501	754	2.97e-113	407
ASV_137	FJ802380.1.1235_Bradyrhizobium	99.605	253	1	0	1	253	472	724	6.24e-130	462
ASV_1385	ARMD01000022.435406.436885_Acidipila	90.000	260	12	14	1	253	484	736	3.07e-88	324
ASV_139	104172_Chthonomonas	97.233	253	7	0	1	253	528	780	6.33e-120	429
ASV_1393	KT308419.1.1431_Rhodococcus	97.287	258	2	5	1	253	455	712	4.89e-121	433
ASV_140	136399_Deinococcus	96.443	253	9	0	1	253	478	730	2.28e-119	427
ASV_141	JQ348904.1.1455_Pseudoxanthobacter	93.254	252	17	0	2	253	471	722	1.08e-102	372
ASV_1415	HQ330600.1.1417_Syntrophus	78.571	252	50	4	1	250	493	742	7.09e-40	163
ASV_1418	FJ465971.1.1204_Acidipila	90.945	254	21	2	1	253	404	656	3.05e-93	340
ASV_142	JX415407.1.1313_Chitinophaga	98.039	255	2	2	1	253	500	753	2.92e-123	440
ASV_1423	JF681643.1.1296_Planctopirus	78.400	250	45	9	8	253	478	722	4.27e-37	154
ASV_144	EU335432.1.1497_Mycobacterium	100.000	253	0	0	1	253	513	765	1.34e-131	468
ASV_1441	JF216952.1.1351_Pseudonocardia	99.606	254	1	0	1	254	492	745	1.74e-130	464
ASV_145	AY326573.1.1423_Edaphobacter	91.700	253	21	0	1	253	465	717	1.09e-97	355
ASV_1450	CP015136.651073.652614_Luteitalea	96.047	253	10	0	1	253	537	789	6.38e-115	412
ASV_1458	JQ085862.1.1483_Actinoallomurus	83.794	253	33	8	2	250	499	747	5.33e-61	233
ASV_146	2728369498_Actinomadura_pelletieri_DSM_43383	95.652	253	11	0	1	253	514	766	2.97e-113	407
ASV_1464	MNDM01000022.26933.28470_Nitrospira	97.233	253	7	0	1	253	522	774	6.33e-120	429
ASV_1468	FPLS01007662.8.1556_Pedosphaera	93.200	250	17	0	1	250	543	792	1.40e-101	368
ASV_1471	KF037597.1.1521_Luteitalea	83.071	254	34	8	2	251	538	786	1.16e-57	222
ASV_1479	86817_Alkalibacterium	98.425	254	3	1	1	254	504	756	6.31e-125	446
ASV_1480	EU490279.1.1434_Pyrinomonas	91.093	247	19	3	6	251	481	725	1.84e-90	331
ASV_149	GQ264227.1.1470_Chthoniobacter	93.281	253	17	0	1	253	488	740	3.01e-103	374
ASV_1491	JQ085862.1.1483_Actinoallomurus	96.032	252	10	0	2	253	499	750	2.29e-114	411
ASV_1494	KT591707.1.1549_Labilithrix	94.466	253	14	0	1	253	535	787	2.99e-108	390
ASV_1497	JN626482.1.1381_Chthoniobacter	86.531	245	27	6	12	253	527	768	1.89e-70	265
ASV_150	AB487141.1.1377_Noviherbaspirillum	95.257	253	12	0	1	253	463	715	1.38e-111	401
ASV_151	KX242468.1.1352_Bradyrhizobium	100.000	253	0	0	1	253	424	676	1.34e-131	468
ASV_1518	KC424656.1.1517_Ignavibacterium	85.771	253	36	0	1	253	522	774	1.46e-71	268
ASV_153	89599_Diplorickettsia	97.233	253	7	0	1	253	493	745	6.33e-120	429
ASV_155	AB563210.1.1315_Thauera	93.307	254	15	2	1	253	424	676	3.01e-103	374
ASV_1557	101049_Odoribacter	88.142	253	30	0	1	253	504	756	1.44e-81	302
ASV_1567	89144_Paenibacillus	96.838	253	8	0	1	253	490	742	2.95e-118	424
ASV_1584	JF265786.1.1363_Nitrospira	89.020	255	22	6	2	253	488	739	2.39e-84	311
ASV_159	KC358423.1.1281_Desulfovibrio	87.649	251	29	2	1	250	438	687	3.12e-78	291
ASV_160	JQ085862.1.1483_Actinoallomurus	96.825	252	8	0	2	253	499	750	1.06e-117	422
ASV_1614	EU445232.1.1554_Haliangium	96.838	253	8	0	1	253	541	793	2.95e-118	424
ASV_1619	HQ598413.1.1454_Acidipila	92.913	254	16	2	1	253	477	729	1.40e-101	368
ASV_162	EU490279.1.1434_Pyrinomonas	91.498	247	18	3	6	251	481	725	3.96e-92	337
ASV_1632	104316_Limisphaera	94.862	253	13	0	1	253	522	774	6.42e-110	396
ASV_164	113331_Sulfurimonas	95.652	253	11	0	1	253	500	752	2.97e-113	407
ASV_1646	89144_Paenibacillus	92.095	253	20	0	1	253	490	742	3.03e-98	357
ASV_165	JX521365.1.1457_Skermanella	90.980	255	19	4	1	253	468	720	3.05e-93	340
ASV_1655	100307_Leucobacter	97.628	253	6	0	1	253	503	755	1.36e-121	435
ASV_166	89381_Aneurinibacillus	91.304	253	21	1	1	253	550	801	2.36e-94	344
ASV_167	HQ598413.1.1454_Acidipila	95.669	254	9	2	1	253	477	729	2.97e-113	407
ASV_1677	CU920985.1.1300_Hyphomicrobium	96.443	253	9	0	1	253	449	701	1.37e-116	418
ASV_168	HM186367.1.1331_Nitrospira	99.209	253	2	0	1	253	484	736	2.90e-128	457
ASV_1684	GQ264227.1.1470_Chthoniobacter	92.490	253	19	0	1	253	488	740	6.51e-100	363
ASV_169	104316_Limisphaera	94.862	253	13	0	1	253	522	774	6.42e-110	396
ASV_1692	KF730279.1.1417_Acidiphilium	95.257	253	12	0	1	253	456	708	1.38e-111	401
ASV_1700	KC554396.1.1512_Pseudonocardia	88.933	253	27	1	2	254	499	750	2.40e-84	311
ASV_173	GU179691.1.1336_Phenylobacterium	91.304	253	22	0	1	253	470	722	6.56e-95	346
ASV_1736	104172_Chthonomonas	90.551	254	22	2	1	253	528	780	1.42e-91	335
ASV_1748	KU534007.1.1417_Mesorhizobium	97.628	253	6	0	1	253	454	706	1.36e-121	435
ASV_176	EU132737.1.1377_Rubrobacter	96.047	253	10	0	1	253	508	760	6.38e-115	412
ASV_177	125736_Bacteroides	96.838	253	8	0	1	253	526	778	2.95e-118	424
ASV_1779	GQ402801.1.1483_Chthoniobacter	93.281	253	17	0	1	253	517	769	3.01e-103	374
ASV_178	JF265786.1.1363_Nitrospira	90.079	252	25	0	2	253	488	739	2.38e-89	327
ASV_1783	KX886358.1.1473_Chitinimonas	94.466	253	14	0	1	253	506	758	2.99e-108	390
ASV_180	KU522200.1.1295_Streptomyces	100.000	253	0	0	1	253	448	700	1.34e-131	468
ASV_181	FPLS01009980.35.1544_Conexibacter	96.838	253	8	0	1	253	532	784	2.95e-118	424
ASV_182	128109_Paenibacillus	87.500	256	26	6	1	253	478	730	3.12e-78	291
ASV_1820	119939_Chthonomonas	96.838	253	8	0	1	253	523	775	2.95e-118	424
ASV_183	EU133720.1.1323_Terrimonas	97.233	253	7	0	1	253	489	741	6.33e-120	429
ASV_1833	JX885033.1.1477_Salinibacter	82.787	244	39	3	11	252	518	760	1.93e-55	215
ASV_184	AY963347.1.1422_Acidipila	91.051	257	15	8	1	253	464	716	3.05e-93	340
ASV_185	KY266814.1.1229_Arthrobacter	100.000	253	0	0	1	253	469	721	1.34e-131	468
ASV_186	KR338992.1.1497_Flavobacterium	99.209	253	2	0	1	253	515	767	2.90e-128	457
ASV_187	HM104637.1.1436_Pandoraea	97.233	253	7	0	1	253	483	735	6.33e-120	429
ASV_1875	119939_Chthonomonas	93.281	253	17	0	1	253	523	775	3.01e-103	374
ASV_1892	AM930307.1.1495_Thermobifida	93.676	253	16	0	1	253	518	770	6.47e-105	379
ASV_190	ARMD01000022.435406.436885_Acidipila	90.909	253	23	0	1	253	484	736	3.05e-93	340
ASV_191	KP280066.1.1424_Skermanella	92.095	253	20	0	1	253	442	694	3.03e-98	357
ASV_192	FPLP01006718.2.1449_Stella	91.339	254	20	2	1	253	473	725	6.56e-95	346
ASV_1920	JF833843.1.1533_Pedosphaera	92.490	253	19	0	1	253	542	794	6.51e-100	363
ASV_1927	101372_Anaerobranca	90.157	254	23	2	1	253	488	740	6.61e-90	329
ASV_193	LN568211.1.1318_Rhodoplanes	98.419	253	4	0	1	253	447	699	6.29e-125	446
ASV_194	FPLL01003198.19.1485_Inquilinus	92.490	253	19	0	1	253	470	722	6.51e-100	363
ASV_195	119939_Chthonomonas	93.676	253	16	0	1	253	523	775	6.47e-105	379
ASV_196	GQ402803.1.1466_Herminiimonas	94.902	255	9	4	1	253	509	761	6.42e-110	396
ASV_1961	104172_Chthonomonas	96.047	253	10	0	1	253	528	780	6.38e-115	412
ASV_197	113331_Sulfurimonas	98.016	252	5	0	2	253	501	752	1.05e-122	438
ASV_198	GQ402805.1.1416_Bryobacter	93.701	254	14	2	1	253	462	714	6.47e-105	379
ASV_199	KJ027604.1.1417_Catellatospora	98.024	253	5	0	1	253	470	722	2.92e-123	440
ASV_2	KY621869.1.1219_Bacillus	100.000	253	0	0	1	253	489	741	1.34e-131	468
ASV_200	HQ598413.1.1454_Acidipila	93.333	255	13	4	1	253	477	729	3.01e-103	374
ASV_2000	107428_Ruminococcus	94.071	253	15	0	1	253	543	795	1.39e-106	385
ASV_201	KF781557.1.1509_Corallococcus	99.605	253	1	0	1	253	534	786	6.24e-130	462
ASV_202	JF265786.1.1363_Nitrospira	98.814	253	3	0	1	253	487	739	1.35e-126	451
ASV_2030	KT619174.1.1432_Nitrospirillum	92.490	253	19	0	1	253	455	707	6.51e-100	363
ASV_204	JQ712097.1.1470_Oceanibaculum	93.281	253	17	0	1	253	484	736	3.01e-103	374
ASV_208	KU060874.1.1464_Streptomyces	90.040	251	21	4	2	250	482	730	1.11e-87	322
ASV_209	DQ906063.1.1502_Conexibacter	98.814	253	3	0	1	253	531	783	1.35e-126	451
ASV_2093	128109_Paenibacillus	87.008	254	31	2	1	253	478	730	1.45e-76	285
ASV_21	JX082201.1.1435_Pseudomonas	99.605	253	1	0	1	253	490	742	6.24e-130	462
ASV_212	136286_Polaribacter	94.862	253	13	0	1	253	542	794	6.42e-110	396
ASV_213	89144_Paenibacillus	98.024	253	5	0	1	253	490	742	2.92e-123	440
ASV_214	113331_Sulfurimonas	96.429	252	9	0	2	253	501	752	4.93e-116	416
ASV_215	136459_Labilithrix	95.276	254	10	2	1	253	486	738	1.38e-111	401
ASV_2165	FPLS01038675.10.1516_Conexibacter	97.233	253	7	0	1	253	530	782	6.33e-120	429
ASV_217	113209_Sphingopyxis	87.200	250	27	5	6	253	539	785	6.75e-75	279
ASV_2178	89144_Paenibacillus	88.189	254	28	2	1	253	490	742	1.44e-81	302
ASV_218	FPLP01006718.2.1449_Stella	92.490	253	19	0	1	253	473	725	6.51e-100	363
ASV_2186	105964_Ruminococcus	85.294	238	33	2	1	237	503	739	2.46e-64	244
ASV_219	LN570850.1.1402_Chthoniobacter	92.913	254	16	2	1	253	524	776	1.40e-101	368
ASV_22	HM444884.1.1296_Hyphomicrobium	95.703	256	8	3	1	253	434	689	8.25e-114	409
ASV_220	GQ264227.1.1470_Chthoniobacter	93.281	253	17	0	1	253	488	740	3.01e-103	374
ASV_223	FJ712416.1.1414_Desulfonema	85.317	252	37	0	2	253	539	790	2.44e-69	261
ASV_224	HG970688.1.1416_Cnuella	94.466	253	14	0	1	253	485	737	2.99e-108	390
ASV_227	KM886149.1.1220_Salinispora	97.647	255	3	2	1	254	466	718	1.37e-121	435
ASV_2280	GQ924577.1.1499_Actinoallomurus	96.443	253	8	1	2	253	522	774	4.93e-116	416
ASV_230	104316_Limisphaera	96.047	253	10	0	1	253	522	774	6.38e-115	412
ASV_2308	JN820217.1.1509_Peredibacter	92.520	254	17	2	1	253	530	782	6.51e-100	363
ASV_231	GQ402805.1.1416_Bryobacter	93.307	254	15	2	1	253	462	714	3.01e-103	374
ASV_232	FPLP01001143.15.1480_Rhodoplanes	98.031	254	3	2	1	253	468	720	2.92e-123	440
ASV_233	DQ537531.1.1476_Rhodoplanes	98.024	253	5	0	1	253	498	750	2.92e-123	440
ASV_2339	KX886358.1.1473_Chitinimonas	94.862	253	13	0	1	253	506	758	6.42e-110	396
ASV_234	2521172686_Burkholderia_pseudomallei_BPC006	98.814	253	3	0	1	253	999	747	1.35e-126	451
ASV_2348	101372_Anaerobranca	93.281	253	17	0	1	253	488	740	3.01e-103	374
ASV_235	FPLS01007031.10.1386_Limnobacter	90.119	253	25	0	1	253	514	766	6.61e-90	329
ASV_236	AJ427627.1.1527_Kushneria	87.302	252	29	3	1	251	525	774	1.46e-76	285
ASV_2377	AY963347.1.1422_Acidipila	92.969	256	12	6	1	253	464	716	1.40e-101	368
ASV_238	KF557656.1.1449_Hamadaea	100.000	253	0	0	1	253	468	720	1.34e-131	468
ASV_239	102750_Vibrio	89.286	252	25	2	1	251	479	729	1.86e-85	315
ASV_24	KF697510.1.1227_Rhodoplanes	98.419	253	4	0	1	253	416	668	6.29e-125	446
ASV_2415	89599_Diplorickettsia	90.079	252	25	0	2	253	494	745	2.38e-89	327
ASV_245	KT619174.1.1432_Nitrospirillum	94.071	253	15	0	1	253	455	707	1.39e-106	385
ASV_247	GQ402801.1.1483_Chthoniobacter	93.281	253	17	0	1	253	517	769	3.01e-103	374
ASV_2476	89144_Paenibacillus	93.281	253	17	0	1	253	490	742	3.01e-103	374
ASV_248	HQ598413.1.1454_Acidipila	96.047	253	10	0	1	253	477	729	6.38e-115	412
ASV_2484	EU704799.1.1276_Rhodococcus	98.814	253	3	0	1	253	451	703	1.35e-126	451
ASV_249	136399_Deinococcus	94.862	253	13	0	1	253	478	730	1.07e-112	405
ASV_25	HQ598413.1.1454_Acidipila	93.307	254	15	2	1	253	477	729	3.01e-103	374
ASV_250	89144_Paenibacillus	98.419	253	4	0	1	253	490	742	6.29e-125	446
ASV_2500	89599_Diplorickettsia	97.628	253	6	0	1	253	493	745	1.36e-121	435
ASV_254	EF018820.1.1386_Terrimonas	97.628	253	6	0	1	253	524	776	1.36e-121	435
ASV_255	GQ402801.1.1483_Chthoniobacter	93.676	253	16	0	1	253	517	769	6.47e-105	379
ASV_256	FPLL01005313.9.1475_Rhodoplanes	98.814	253	3	0	1	253	472	724	1.35e-126	451
ASV_258	111464_Fabibacter	84.252	254	36	4	2	253	375	626	2.46e-64	244
ASV_259	AY963347.1.1422_Acidipila	90.551	254	22	2	1	253	464	716	1.42e-91	335
ASV_2599	FPLL01003198.19.1485_Inquilinus	95.652	253	11	0	1	253	470	722	2.97e-113	407
ASV_26	111925_Algibacter	98.419	253	4	0	1	253	452	704	6.29e-125	446
ASV_260	FJ624921.1.1487_Granulicella	88.189	254	28	2	1	253	484	736	1.44e-81	302
ASV_261	FPLS01024163.25.1488_Rhodoplanes	99.605	253	1	0	1	253	468	720	6.24e-130	462
ASV_263	EU132737.1.1377_Rubrobacter	94.071	253	15	0	1	253	508	760	1.39e-106	385
ASV_265	89763_Arcobacter	96.443	253	9	0	1	253	530	782	1.37e-116	418
ASV_266	EU132737.1.1377_Rubrobacter	94.862	253	13	0	1	253	508	760	6.42e-110	396
ASV_267	KF697510.1.1227_Rhodoplanes	96.838	253	8	0	1	253	416	668	2.95e-118	424
ASV_268	KP063587.1.1455_Bacillus	100.000	253	0	0	1	253	493	745	1.34e-131	468
ASV_27	134163_Spirochaeta	98.024	253	5	0	1	253	452	704	2.92e-123	440
ASV_271	GQ264227.1.1470_Chthoniobacter	92.885	253	18	0	1	253	488	740	1.40e-101	368
ASV_272	LQOW01000023.119.1666_Mycobacterium	100.000	253	0	0	1	253	525	777	1.34e-131	468
ASV_273	KF697510.1.1227_Rhodoplanes	97.628	253	6	0	1	253	416	668	1.36e-121	435
ASV_274	AB286367.1.1397_Rhodoplanes	97.628	253	6	0	1	253	432	684	1.36e-121	435
ASV_277	LT745987.1.1567_Citrobacter	100.000	253	0	0	1	253	210	462	1.34e-131	468
ASV_278	FPLP01006718.2.1449_Stella	93.676	253	16	0	1	253	473	725	6.47e-105	379
ASV_279	KC554995.1.1516_Haloactinopolyspora	86.561	253	28	6	1	250	503	752	3.14e-73	274
ASV_28	JF265786.1.1363_Nitrospira	97.233	253	7	0	1	253	487	739	6.33e-120	429
ASV_280	89381_Aneurinibacillus	91.304	253	21	1	1	253	550	801	2.36e-94	344
ASV_283	136286_Polaribacter	98.024	253	5	0	1	253	542	794	2.92e-123	440
ASV_285	JF265786.1.1363_Nitrospira	94.071	253	15	0	1	253	487	739	1.39e-106	385
ASV_286	AY963347.1.1422_Acidipila	90.551	254	22	2	1	253	464	716	1.42e-91	335
ASV_289	FJ465971.1.1204_Acidipila	91.085	258	13	10	1	253	404	656	3.05e-93	340
ASV_290	88360_Actinomyces	94.862	253	13	0	1	253	529	781	6.42e-110	396
ASV_2901	118286_Gemmata	87.451	255	28	4	1	253	440	692	3.12e-78	291
ASV_291	FJ624921.1.1487_Granulicella	87.352	253	32	0	1	253	484	736	3.12e-78	291
ASV_292	86817_Alkalibacterium	98.031	254	4	1	1	254	504	756	2.94e-123	440
ASV_294	GQ402805.1.1416_Bryobacter	93.725	255	12	4	1	253	462	714	6.47e-105	379
ASV_296	103287_Bacillus	86.939	245	32	0	6	250	486	730	8.73e-74	276
ASV_297	KT619174.1.1432_Nitrospirillum	93.359	256	12	5	1	254	455	707	3.02e-103	374
ASV_298	HE604096.1.1483_Isosphaera	96.414	251	9	0	1	251	498	748	1.78e-115	414
ASV_3	GQ264227.1.1470_Chthoniobacter	94.071	253	15	0	1	253	488	740	1.39e-106	385
ASV_303	AY963347.1.1422_Acidipila	92.549	255	15	4	1	253	464	716	6.51e-100	363
ASV_304	86817_Alkalibacterium	93.307	254	16	1	1	254	504	756	3.02e-103	374
ASV_305	AY913365.1.1444_Roseiarcus	99.605	253	1	0	1	253	485	737	6.24e-130	462
ASV_307	KP280066.1.1424_Skermanella	91.700	253	21	0	1	253	442	694	1.41e-96	351
ASV_3072	GQ264227.1.1470_Chthoniobacter	93.676	253	16	0	1	253	488	740	6.47e-105	379
ASV_308	KF956763.1.1423_Bryobacter	95.652	253	11	0	1	253	464	716	2.97e-113	407
ASV_31	JQ085862.1.1483_Actinoallomurus	96.429	252	9	0	2	253	499	750	4.93e-116	416
ASV_3126	HQ598413.1.1454_Acidipila	91.829	257	13	8	1	253	477	729	1.41e-96	351
ASV_3136	KU060874.1.1464_Streptomyces	90.909	253	21	2	2	253	482	733	1.10e-92	339
ASV_314	136399_Deinococcus	96.047	253	10	0	1	253	478	730	1.06e-117	422
ASV_315	KP280066.1.1424_Skermanella	92.095	253	20	0	1	253	442	694	3.03e-98	357
ASV_318	KF697510.1.1227_Rhodoplanes	99.209	253	2	0	1	253	416	668	2.90e-128	457
ASV_319	GQ500823.1.1450_Hyphomicrobium	94.902	255	9	4	1	253	470	722	6.42e-110	396
ASV_32	LN563840.1.1337_Nitrospira	99.605	253	1	0	1	253	466	718	6.24e-130	462
ASV_320	142996_Rhizomicrobium	95.257	253	12	0	1	253	448	700	1.38e-111	401
ASV_321	HK556573.1.1487_Mycobacterium	99.605	253	1	0	1	253	483	735	6.24e-130	462
ASV_322	104172_Chthonomonas	89.723	253	26	0	1	253	528	780	3.07e-88	324
ASV_323	KX753165.1.1500_Solirubrobacter	99.605	253	1	0	1	253	510	762	6.24e-130	462
ASV_327	AJ633957.1.1467_Woeseia	86.800	250	33	0	1	250	506	755	6.75e-75	279
ASV_328	JX576015.1.1503_Azoarcus	95.257	253	12	0	1	253	521	773	1.38e-111	401
ASV_33	FJ822651.1.1379_Chthoniobacter	92.095	253	20	0	1	253	507	759	3.03e-98	357
ASV_330	EU335432.1.1497_Mycobacterium	99.605	253	1	0	1	253	513	765	6.24e-130	462
ASV_331	KF781557.1.1509_Corallococcus	96.047	253	10	0	1	253	534	786	6.38e-115	412
ASV_332	KP994786.1.1209_Coxiella	93.676	253	16	0	1	253	323	575	6.47e-105	379
ASV_333	GQ264227.1.1470_Chthoniobacter	94.862	253	13	0	1	253	488	740	6.42e-110	396
ASV_334	AY425791.1.1470_Conexibacter	98.419	253	4	0	1	253	530	782	6.29e-125	446
ASV_337	KT619174.1.1432_Nitrospirillum	92.490	253	19	0	1	253	455	707	6.51e-100	363
ASV_34	LC186019.1.1499_Pseudomonas	100.000	253	0	0	1	253	489	741	1.34e-131	468
ASV_340	142996_Rhizomicrobium	96.078	255	6	4	1	253	448	700	6.38e-115	412
