read0	RXN-7700
read82	RXNQT-4171
read83	RXNQT-4168
read84	RXNQT-4165
read85	RXN-14986
read86	ACETOOHBUTREDUCTOISOM-RXN
read87	ACETOLACTREDUCTOISOM-RXN
read88	GLYC3PDEHYDROGBIOSYN-RXN
read89	PGLYCDEHYDROG-RXN
read90	RXN0-6373
read91	GLYC3PDEHYDROG-RXN
read92	RXN-15740
read93	RXN-15745
read94	RXN0-5258-Yeast
read95	RXN0-5260
read96	RXNI-3
read97	MALATE-DEHYDROGENASE-ACCEPTOR-RXN
read98	1.11.1.15-RXN
read99	CYTOCHROME-C-PEROXIDASE-RXN
read100	RXN66-1
read101	RXN-14189
read102	CATAL-RXN
read103	GLUTATHIONE-PEROXIDASE-RXN
read104	SUPEROX-DISMUT-RXN
read105	RXN-15294
read106	RXN-14014
read107	ADPREDUCT-RXN
read108	RXN0-747
read109	RIBONUCLEOSIDE-DIP-REDUCTII-RXN
read110	RXN0-748
read111	UDPREDUCT-RXN
read112	CDPREDUCT-RXN
read113	RIBONUCLEOSIDE-DIP-REDUCTI-RXN
read114	GDPREDUCT-RXN
read115	RXN0-722
read116	RXN0-882
read117	RXN-15878
read118	RXN-12104
read119	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read120	GAPOXNPHOSPHN-RXN
read121	RXN0-5293
read122	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read123	N-ACETYLGLUTPREDUCT-RXN
read124	RXN-15006
read125	GLUTSEMIALDEHYDROG-RXN
read126	GLUTRNAREDUCT-RXN
read127	SUCCSEMIALDDEHYDROG-RXN
read128	RXN-14116
read129	RXN0-1134
read130	2OXOGLUTDECARB-RXN
read131	RXN-11496
read132	RXN-11496-YEAST
read133	RXN-9534
read134	ENOYL-ACP-REDUCT-NADPH-RXN
read135	RXN-9542
read136	RXN-9538
read137	RXN-9515
read138	RXN3O-5293
read139	RXN-9530
read140	RXN-9526
read141	RXN-9521
read142	PREPHENATEDEHYDROG-RXN
read143	RXN1G-488
read144	RXN-10657
read145	RXN-11482
read146	RXN-16632
read147	RXN-9663
read148	RXN-9660
read149	RXN-10661
read150	RXN0-2145
read151	RXN-9657
read152	RXN-16620
read153	RXN1G-395
read154	RXN-10062
read155	RXN1G-526
read156	RXN-9661
read157	RXN-9658
read158	RXN-16624
read159	RXN-9558
read160	ENOYL-ACP-REDUCT-NADH-RXN
read161	RXN-9635
read162	RXN-11478
read163	RXN-9662
read164	RXN-16628
read165	RXN-9659
read166	UDPNACETYLMURAMATEDEHYDROG-RXN
read167	RXN0-1461
read168	RXN-15378
read169	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
read170	SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN
read171	RXN-14971
read172	RXN0-6491
read173	RXN0-6554
read174	DIHYDROOROTATE-DEHYDROGENASE-RXN
read175	RXN-14963
read176	R601-RXN
read177	RXN-14970
read178	GLUTAMATESYN-RXN
read179	GLUTAMATE-SYNTHASE-NADH-RXN
read180	GLUTAMATE-DEHYDROGENASE-NADP+-RXN
read181	PNPOXI-RXN
read182	PMPOXI-RXN
read183	GCVP-RXN
read184	RXN66-546
read185	PYRROLINECARBREDUCT-RXN
read186	1.5.1.20-RXN
read187	RXN-19329
read188	DIHYDROFOLATEREDUCT-RXN
read189	RXN-18357
read190	METHYLENETHFDEHYDROG-NADP-RXN
read191	NQOR-RXN
read192	RXN-19671
read193	RXN-12303
read194	NADH-DEHYDROGENASE-RXN
read195	RXN-13854
read196	RXN-7719
read197	RXN0-1132
read198	RXN-8629
read199	1.8.1.4-RXN
read200	RXN-7716
read201	1.6.4.4-RXN
read202	THIOREDOXIN-REDUCT-NADPH-RXN
read203	RXN-8668
read204	1.8.4.12-RXN
read205	1.8.4.8-RXN
read206	RXN-13403
read207	HOMOCYSMETB12-RXN
read208	RXN-9220
read209	RXN-9366
read210	RXN-11046
read211	RXN-9363
read212	RXN-9205
read213	RXN-19667
read214	RXN-9361
read215	RXN-14177
read216	RXN-9362
read217	RXN-9191
read218	ADOMET-DMK-METHYLTRANSFER-RXN
read219	RXN-11578
read220	RXN-11633
read221	RXN-11588
read222	RXN-11601
read223	RXN-11602
read224	RXN-11586
read225	RXN-11598
read226	RXN-11637
read227	RXN-11638
read228	RXN-11754
read229	RXN3O-54
read230	RXN-9235
read231	RXN-9242
read232	RXN-14296
read233	RXN-9227
read234	2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
read235	RXN-12480
read236	RXN-12458
read237	RXN-14517
read238	RXN-14992
read239	TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN
read240	DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN
read241	THYMIDYLATESYN-RXN
read242	2.1.1.63-RXN
read243	RXN-17824
read244	2.1.1.72-RXN
read245	2.1.1.77-RXN
read246	CHER-RXN
read247	GLYOHMETRANS-RXN
read248	GCVT-RXN
read249	RXN-15635
read250	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
read251	GART-RXN
read252	AICARTRANSFORM-RXN
read253	METHIONYL-TRNA-FORMYLTRANSFERASE-RXN
read254	ASPCARBTRANS-RXN
read255	RXN-8348
read256	1TRANSKETO-RXN
read257	2TRANSKETO-RXN
read258	TRANSALDOL-RXN
read259	ACETOOHBUTSYN-RXN
read260	ACETOLACTSYN-RXN
read261	DXS-RXN
read262	2.5.1.64-RXN
read263	RXN0-6948
read264	N-ACETYLTRANSFER-RXN
read265	TETHYDPICSUCC-RXN
read266	RXN0-1133
read267	DIHYDLIPACETRANS-RXN
read268	UDPNACETYLGLUCOSAMACYLTRANS-RXN
read269	RXN-17018
read270	RXN-17016
read271	RXN-17017
read272	RXN-10462
read273	RXN-15045
read274	RXN-13805
read275	RXN-16117
read276	RXN-16024
read277	RXN-1381
read278	RXN-9516
read279	RXN-16625
read280	3-OXOACYL-ACP-SYNTH-BASE-RXN
read281	RXN-9531
read282	RXN-10654
read283	RXN1G-460
read284	RXN-11479
read285	RXN-9527
read286	RXN-16615
read287	2.3.1.41-RXN
read288	RXN-9523
read289	RXN-16629
read290	2.3.1.179-RXN
read291	3-OXOACYL-ACP-SYNTH-RXN
read292	RXN-9535
read293	RXN-10658
read294	RXN3O-1803
read295	RXN0-2141
read296	RXN-9539
read297	RXN-16621
read298	RXN-8391
read299	RXN-11474
read300	2.3.1.180-RXN
read301	RXN-13037
read302	RXN0-947
read303	RXN-9382
read304	RXN-10837
read305	UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN
read306	TDPFUCACTRANS-RXN
read307	RXN-14570
read308	LAUROYLACYLTRAN-RXN
read309	AKBLIG-RXN
read310	MALONYL-COA-ACP-TRANSACYL-RXN
read311	7KAPSYN-RXN
read312	RXN-11484
read313	RXN0-6705
read314	RXN-17015
read315	RXN-17012
read316	RXN-16032
read317	RXN0-5514
read318	RXN-17022
read319	RXN-17019
read320	RXN-1623
read321	RXN-17013
read322	RXN-17009
read323	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN
read324	RXN-17023
read325	RXN-17020
read326	RXN-17014
read327	RXN-17024
read328	RXN-16076
read329	RXN-17729
read330	RXN-16067
read331	RXN-17010
read332	RXN-16077
read333	RXN-15043
read334	RXN-17011
read335	RXN-16118
read336	RXN-16025
read337	RXN-17008
read338	RXN-17021
read339	RXN-19536
read340	RXN-0
read341	RXN-9939
read342	RXN0-7165
read343	DIAMACTRANS-RXN
read344	SPERMACTRAN-RXN
read345	RXN-12667
read346	RXN0-1147
read347	PHOSACETYLTRANS-RXN
read348	ACETYL-COA-ACETYLTRANSFER-RXN
read349	RXN66-336
read350	RXN-6601
read351	GAMMA-GLUTAMYLTRANSFERASE-RXN
read352	RXN-9157
read353	RXN-18092
read354	CITSYN-RXN
read355	2-ISOPROPYLMALATESYN-RXN
read356	RXN-14284
read357	RXN0-5184
read358	RXN-12171
read359	GLYMALTOPHOSPHORYL-RXN
read360	RXN-14353
read361	RXN-14285
read362	RXN0-5182
read363	GLYCOPHOSPHORYL-RXN
read364	RXN-1826
read365	RXN-14286
read366	RXN-9025
read367	RXN-12392
read368	TREHALOSE6PSYN-RXN
read369	RXN-7669
read370	RXN-18777
read371	RXN-7710
read372	RXN-14371
read373	GLYCOGEN-BRANCH-RXN
read374	RXN-14372
read375	LIPIDADISACCHARIDESYNTH-RXN
read376	GLYCOGENSYN-RXN
read377	NACGLCTRANS-RXN
read378	RXN-11029
read379	RXN-11346
read380	RXN-8976
read381	DEOXYGUANPHOSPHOR-RXN
read382	XANTHOSINEPHOSPHORY-RXN
read383	DEOXYADENPHOSPHOR-RXN
read384	ADENPHOSPHOR-RXN
read385	RXN0-5199
read386	INOPHOSPHOR-RXN
read387	PNP-RXN
read388	RXN-11743
read389	RXN-7001
read390	RXN-11715
read391	DEOXYINOPHOSPHOR-RXN
read392	RXN-14029
read393	OROPRIBTRANS-RXN
read394	PRPPAMIDOTRANS-RXN
read395	ATPPHOSPHORIBOSYLTRANS-RXN
read396	PRTRANS-RXN
read397	QUINOPRIBOTRANS-RXN
read398	RXN0-1321
read399	QUEUOSINE-TRNA-RIBOSYLTRANSFERASE-RXN
read400	HYPOXANPRIBOSYLTRAN-RXN
read401	GUANPRIBOSYLTRAN-RXN
read402	URACIL-PRIBOSYLTRANS-RXN
read403	KDOTRANS-RXN
read404	KDOTRANS2-RXN
read405	RXN-11323
read406	RXN-11326
read407	RXN-11327
read408	RXN0-1342
read409	H2PTEROATESYNTH-RXN
read410	RXN-19369
read411	RXN-19339
read412	RXN-19335
read413	RXN-19368
read414	BTUR2-RXN
read415	2.5.1.19-RXN
read416	RXN-8999
read417	2.5.1.39-RXN
read418	RXN-11368
read419	RXN-9003
read420	RXN-9222
read421	4OHBENZOATE-OCTAPRENYLTRANSFER-RXN
read422	RXN-9230
read423	RXN-12726
read424	ACSERLY-RXN
read425	DAHPSYN-RXN
read426	KDO-8PSYNTH-RXN
read427	S-ADENMETSYN-RXN
read428	OHMETHYLBILANESYN-RXN
read429	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN
read430	RXN-9204
read431	RXN-9217
read432	RXN-9360
read433	RXN-11047
read434	RXN-9358
read435	RXN-9190
read436	RXN-19668
read437	DMK-RXN
read438	RXN-9365
read439	RXN-9359
read440	RXN0-6274
read441	LUMAZINESYN-RXN
read442	RIBOFLAVIN-SYN-RXN
read443	RXN-8992
read444	RXN-11737
read445	RXN-13697
read446	RXN-10814
read447	ASPAMINOTRANS-RXN
read448	RXN-15007
read449	ACETYLORNTRANSAM-RXN
read450	L-GLN-FRUCT-6-P-AMINOTRANS-RXN
read451	RXN-13698
read452	ALANINE-AMINOTRANSFERASE-RXN
read453	BRANCHED-CHAINAMINOTRANSFERVAL-RXN
read454	BRANCHED-CHAINAMINOTRANSFERILEU-RXN
read455	BRANCHED-CHAINAMINOTRANSFERLEU-RXN
read456	PSERTRANSAMPYR-RXN
read457	PSERTRANSAM-RXN
read458	RFFTRANS-RXN
read459	DAPASYN-RXN
read460	VALINE-PYRUVATE-AMINOTRANSFER-RXN
read461	PABASYN-RXN
read462	HISTAMINOTRANS-RXN
read463	PDXJ-RXN
read464	6PFRUCTPHOS-RXN
read465	GLUCONOKIN-RXN
read466	TETRAACYLDISACC4KIN-RXN
read467	2.7.1.148-RXN
read468	RIBOKIN-RXN
read469	RXN-14223
read470	RXN0-5116
read471	RIBULOKIN-RXN
read472	XYLULOKIN-RXN
read473	RXN0-4621
read474	GLUCOKIN-RXN
read475	DURIDKI-RXN
read476	THYKI-RXN
read477	NAD-KIN-RXN
read478	DEPHOSPHOCOAKIN-RXN
read479	ADENYLYLSULFKIN-RXN
read480	RIBOFLAVINKIN-RXN
read481	RXN-18510
read482	GLYCEROL-KIN-RXN
read483	GLY3KIN-RXN
read484	PANTOTHENATE-KIN-RXN
read485	HOMOSERKIN-RXN
read486	RXN-19915
read487	FRUCTOKINASE-RXN
read488	RXN-14207
read489	PEPDEPHOS-RXN
read490	RXN-14192
read491	RXN-14117
read492	DEOXYGLUCONOKIN-RXN
read493	URIDINEKIN-RXN
read494	URKI-RXN
read495	GALACTOKIN-RXN
read496	SHIKIMATE-KINASE-RXN
read497	PROTEIN-KINASE-RXN
read498	2.7.13.3-RXN
read499	ACETATEKIN-RXN
read500	PROPKIN-RXN
read501	GLUTKIN-RXN
read502	PHOSGLYPHOS-RXN
read503	ASPARTATEKIN-RXN
read504	RXN-15005
read505	ACETYLGLUTKIN-RXN
read506	POLYPHOSPHATE-KINASE-RXN
read507	RXN-7913
read508	RXN-11832
read509	RXN-12002
read510	THI-P-KIN-RXN
read511	ADENYL-KIN-RXN
read512	DADPKIN-RXN
read513	NUCLEOSIDE-DIP-KIN-RXN
read514	UDPKIN-RXN
read515	CDPKIN-RXN
read516	GDPKIN-RXN
read517	DUDPKIN-RXN
read518	RXN-14228
read519	DCDPKIN-RXN
read520	RXN-14120
read521	DTDPKIN-RXN
read522	DGDPKIN-RXN
read523	GUANYL-KIN-RXN
read524	PRPPSYN-RXN
read525	RXN-15733
read526	H2PTERIDINEPYROPHOSPHOKIN-RXN
read527	GDPPYPHOSKIN-RXN
read528	GTPPYPHOSKIN-RXN
read529	GALACTURIDYLYLTRANS-RXN
read530	2.7.7.13-RXN
read531	NICONUCADENYLYLTRAN-RXN
read532	FADSYN-RXN
read533	RXN-18511
read534	DTDPGLUCOSEPP-RXN
read535	PANTEPADENYLYLTRAN-RXN
read536	CPM-KDOSYNTH-RXN
read537	RXN-12720
read538	SULFATE-ADENYLYLTRANS-RXN
read539	RXN0-5515
read540	CDPDIGLYSYN-RXN
read541	DNA-DIRECTED-RNA-POLYMERASE-RXN
read542	DNA-DIRECTED-DNA-POLYMERASE-RXN
read543	2.7.7.8-RXN
read544	RXN-14569
read545	GLUC1PURIDYLTRANS-RXN
read546	RXN-8975
read547	PHOSNACMURPENTATRANS-RXN
read548	RXN-11347
read549	PHOSPHASERSYN-RXN
read550	PEPSYNTH-RXN
read551	2.7.9.3-RXN
read552	THIOSULFATE-SULFURTRANSFERASE-RXN
read553	RXN0-6359
read554	RXN-19040
read555	RXN-18694
read556	RXN-8342
read557	MERCAPYSTRANS-RXN
read558	2.8.1.6-RXN
read559	RXN-9787
read560	RXN-20037
read561	RXN-12588
read562	RXN-14385
read563	RXN-15881
read564	RXN0-949
read565	RXN-14957
read566	RXN-14950
read567	RXN-14959
read568	3-OXOACID-COA-TRANSFERASE-RXN
read569	RXNI-2
read570	RXN0-5063
read571	RXN0-6366
read572	RXN-16637
read573	AMINOCYL-TRNA-HYDROLASE-RXN
read574	6PGLUCONOLACT-RXN
read575	RXN-12430
read576	RXN0-6952
read577	PHOSPHOLIPASE-A1-RXN
read578	RXN-16139
read579	RXN-15067
read580	RXN-17736
read581	PHOSPHOLIPASE-A2-RXN
read582	RXN-15068
read583	RXN-15065
read584	RXN0-6725
read585	RXN-16138
read586	RXN-17735
read587	RXN-9868
read588	RXN-9857
read589	CARBOXYMETHYLENEBUTENOLIDASE-RXN
read590	RXN-9890
read591	RXN-9887
read592	DIENELACHYDRO-RXN
read593	RXN-15035
read594	LYSOPHOSPHOLIPASE-RXN
read595	RXN-19312
read596	MCPMETEST-RXN
read597	3.1.11.2-RXN
read598	RXN0-2605
read599	3.1.11.6-RXN
read600	RXN0-6483
read601	RXN0-6484
read602	3.1.13.5-RXN
read603	3.1.21.3-RXN
read604	3.1.21.7-RXN
read605	3.1.22.4-RXN
read606	3.1.26.11-RXN
read607	3.1.26.3-RXN
read608	3.1.26.4-RXN
read609	RXN0-6480
read610	3.1.26.5-RXN
read611	ALKAPHOSPHA-RXN
read612	RXN-5822
read613	RXN-8748
read614	F16BDEPHOS-RXN
read615	TREHALOSEPHOSPHA-RXN
read616	RXN1G-1438
read617	RXN1G-1435
read618	RXN1G-1439
read619	RXN1G-1436
read620	RXN1G-1437
read621	HISTIDPHOS-RXN
read622	3.1.3.16-RXN
read623	RXN-10954
read624	RXN-10949
read625	RXN-7253
read626	MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN
read627	RXN0-5408
read628	RXN-10952
read629	RXN-10953
read630	PSERPHOSPHA-RXN
read631	RXN0-5114
read632	KDO-8PPHOSPHAT-RXN
read633	RXN-7609
read634	RXN-14227
read635	RXN-14025
read636	RXN-14026
read637	5-NUCLEOTID-RXN
read638	AMP-DEPHOSPHORYLATION-RXN
read639	RXN-7607
read640	XMPXAN-RXN
read641	RXN-5841
read642	325-BISPHOSPHATE-NUCLEOTIDASE-RXN
read643	RXN0-4361
read644	RXN-11365
read645	RXN-14073
read646	GLYCPDIESTER-RXN
read647	RXN-14160
read648	RXN-14136
read649	RXN0-6710
read650	RXN0-5181
read651	RXN-1823
read652	ALPHA-AMYL-RXN
read653	3.2.1.1-RXN
read654	3.2.1.14-RXN
read655	RXN0-5001
read656	RXN-12402
read657	RXN-14281
read658	MALTODEXGLUCOSID-RXN
read659	RXN-14282
read660	RXN-14283
read661	RXN0-5183
read662	RXN-15910
read663	RXN-10769
read664	RXN18C3-14
read665	RXN-18846
read666	RXN-13602
read667	RXN-10773
read668	RXN-9674
read669	RXN-14179
read670	RXN-13603
read671	RXN-8036
read672	3.2.1.21-RXN
read673	RXN-5341
read674	RXN-12088
read675	ALPHAGALACTOSID-RXN
read676	RXN-17830
read677	RXN-11501
read678	3.2.1.48-RXN
read679	RXN-9985
read680	TREHALA-RXN
read681	3.2.1.52-RXN
read682	RXN-12625
read683	RXN-12626
read684	RXN0-5226
read685	RXN-18082
read686	3.2.2.21-RXN
read687	RXN-18435
read688	3.2.2.23-RXN
read689	RXN0-2584
read690	AMP-NUCLEOSID-RXN
read691	3.4.11.1-RXN
read692	RXN-17876
read693	RXN-17873
read694	RXN-17877
read695	RXN-17874
read696	3.4.11.18-RXN
read697	RXN-17878
read698	RXN-17875
read699	3.4.11.9-RXN
read700	3.4.13.22-RXN
read701	3.4.15.5-RXN
read702	RXN-19253
read703	RXN-11351
read704	RXN-11065
read705	3.4.16.4-RXN
read706	RXN-16659
read707	RXN-16649
read708	RXN-11302
read709	RXN-19249
read710	RXN-19256
read711	3.4.17.8-RXN
read712	3.4.17.13-RXN
read713	RXN0-5227
read714	RXN-16664
read715	RXN-19578
read716	RXN-19604
read717	RXN-12618
read718	RXN-19574
read719	RXN-19607
read720	RXN-19627
read721	RXN-19602
read722	RXN-13675
read723	RXN-19732
read724	RXN-6641
read725	RXN-19608
read726	RXN-19572
read727	3.4.19.5-RXN
read728	RXN0-3241
read729	3.4.21.102-RXN
read730	3.4.21.53-RXN
read731	3.4.21.89-RXN
read732	3.4.21.92-RXN
read733	RXN-17362
read734	RXN-11136
read735	FORMYLTHFDEFORMYL-RXN
read736	RXN0-7001
read737	RXN-11313
read738	UDPACYLGLCNACDEACETYL-RXN
read739	ACETYLORNDEACET-RXN
read740	RXN-7933
read741	NICOTINAMID-RXN
read742	RXN0-5225
read743	3.4.24.32-RXN
read744	RXN-14267
read745	RXN-16938
read746	NMNAMIDOHYDRO-RXN
read747	UREASE-RXN
read748	3.5.1.27-RXN
read749	3.5.1.88-RXN
read750	DIHYDROOROT-RXN
read751	BETA-LACTAMASE-RXN
read752	AGMATIN-RXN
read753	RXN-14129
read754	CYTDEAM-RXN
read755	RXN-14197
read756	IMPCYCLOHYDROLASE-RXN
read757	RXN-14118
read758	DCTP-DEAM-RXN
read759	GTP-CYCLOHYDRO-I-RXN
read760	HISTCYCLOHYD-RXN
read761	GTP-CYCLOHYDRO-II-RXN
read762	RIBOFLAVINSYNDEAM-RXN
read763	RXN-13997
read764	CYTIDEAM2-RXN
read765	CYTIDEAM-RXN
read766	METHENYLTHFCYCLOHYDRO-RXN
read767	RXN-15127
read768	RXN-15123
read769	GLUCOSAMINE-6-P-DEAMIN-RXN
read770	INORGPYROPHOSPHAT-RXN
read771	EXOPOLYPHOSPHATASE-RXN
read772	RXN0-1441
read773	DUTP-PYROP-RXN
read774	UNDECAPRENYL-DIPHOSPHATASE-RXN
read775	HISTPRATPHYD-RXN
read776	PPPGPPHYDRO-RXN
read777	LIPIDXSYNTHESIS-RXN
read778	RXN-11396
read779	RXN0-1603
read780	RXN0-6382
read781	RXN0-1602
read782	3.6.3.3-RXN
read783	ASPDECARBOX-RXN
read784	ARGDECARBOX-RXN
read785	DIAMINOPIMDECARB-RXN
read786	OROTPDECARB-RXN
read787	P-PANTOCYSDECARB-RXN
read788	UROGENDECARBOX-RXN
read789	RXN-10642
read790	IGPSYN-RXN
read791	PHOSPHASERDECARB-RXN
read792	F16ALDOLASE-RXN
read793	RXN-19916
read794	RXN-8631
read795	KDPGALDOL-RXN
read796	RXN-10857
read797	H2NEOPTERINALDOL-RXN
read798	DEOXYRIBOSE-P-ALD-RXN
read799	TAGAALDOL-RXN
read800	THREONINE-ALDOLASE-RXN
read801	RXN0-5507
read802	ANTHRANSYN-RXN
read803	ADCLY-RXN
read804	RXN-13990
read805	DIOHBUTANONEPSYN-RXN
read806	RXN-19247
read807	DEOXYRIBODIPYRIMIDINE-PHOTOLYASE-RXN
read808	RXN-19244
read809	RXN-19248
read810	RXN-19245
read811	RXN-19025
read812	RXN-19242
read813	RXN-19246
read814	RXN-19026
read815	RXN-19243
read816	CARBODEHYDRAT-RXN
read817	RXN0-5224
read818	3-DEHYDROQUINATE-DEHYDRATASE-RXN
read819	2PGADEHYDRAT-RXN
read820	RXN0-4641
read821	RXN-14266
read822	RXN-19802
read823	RXN-10704
read824	RXN-17797
read825	RXN-17475
read826	TIGLYLCOA-HYDROXY-RXN
read827	RXN0-5393
read828	METHYLACYLYLCOA-HYDROXY-RXN
read829	RXN-10705
read830	ENOYL-COA-HYDRAT-RXN
read831	RXN-2425
read832	RXN-17785
read833	RXN-17114
read834	RXN-14272
read835	RXN-16558
read836	RXN-17776
read837	RXN-12567
read838	RXN-17789
read839	RXN-16135
read840	RXN-10697
read841	RXN-17780
read842	RXN-14273
read843	RXN-11244
read844	RXN-17793
read845	RXN-13616
read846	IMIDPHOSDEHYD-RXN
read847	FUMHYDR-RXN
read848	TRYPSYN-RXN
read849	PORPHOBILSYNTH-RXN
read850	RXN-14047
read851	RXN-13163
read852	R-2-METHYLMALATE-DEHYDRATASE-RXN
read853	DTDPGLUCDEHYDRAT-RXN
read854	PREPHENATEDEHYDRAT-RXN
read855	RXN-10660
read856	RXN0-2144
read857	RXN-9655
read858	RXN-16619
read859	RXN-10061
read860	4.2.1.59-RXN
read861	RXN1G-517
read862	RXN1G-363
read863	RXN-16623
read864	3-HYDROXYDECANOYL-ACP-DEHYDR-RXN
read865	RXN-9557
read866	RXN-9634
read867	RXN-11477
read868	4.2.1.61-RXN
read869	RXN-9520
read870	RXN-16627
read871	RXN-9533
read872	RXN-10656
read873	RXN-11481
read874	RXN-16631
read875	RXN1G-320
read876	4.2.1.58-RXN
read877	RXN-9537
read878	ALTRODEHYDRAT-RXN
read879	UROGENIIISYN-RXN
read880	MANNONDEHYDRAT-RXN
read881	DIHYDROXYISOVALDEHYDRAT-RXN
read882	DIHYDROXYMETVALDEHYDRAT-RXN
read883	THRESYN-RXN
read884	4.2.3.12-RXN
read885	3-DEHYDROQUINATE-SYNTHASE-RXN
read886	CHORISMATE-SYNTHASE-RXN
read887	RXN0-2601
read888	4.2.99.18-RXN
read889	ASPARTASE-RXN
read890	4.3.1.17-RXN
read891	THREDEHYD-RXN
read892	ETHAMLY-RXN
read893	ARGSUCCINLYA-RXN
read894	RXN-22
read895	AMPSYN-RXN
read896	AICARSYN-RXN
read897	DIHYDRODIPICSYN-RXN
read898	SELENOCYSTEINE-LYASE-RXN
read899	GLYOXI-RXN
read900	RXN0-302
read901	PROTOHEMEFERROCHELAT-RXN
read902	ALARACECAT-RXN
read903	GLUTRACE-RXN
read904	DIAMINOPIMEPIM-RXN
read905	RIBULP3EPIM-RXN
read906	UDPGLUCEPIM-RXN
read907	5.1.3.20-RXN
read908	ALDOSE1EPIM-RXN
read909	ALDOSE-1-EPIMERASE-RXN
read910	RXN0-5306
read911	RIBULPEPIM-RXN
read912	UDP-GLUCURONATE-4-EPIMERASE-RXN
read913	RXN-12752
read914	RXN-13142
read915	PEPTIDYLPROLYL-ISOMERASE-RXN
read916	TRIOSEPISOMERIZATION-RXN
read917	GLUCUROISOM-RXN
read918	GALACTUROISOM-RXN
read919	DARAB5PISOM-RXN
read920	RHAMNISOM-RXN
read921	PRIBFAICARPISOM-RXN
read922	RXN0-305
read923	PRAISOM-RXN
read924	RXN0-4301
read925	ARABISOM-RXN
read926	XYLISOM-RXN
read927	GLUCISOM-RXN
read928	RIB5PISOM-RXN
read929	PGLUCISOM-RXN
read930	3PGAREARR-RXN
read931	PHOSPHOGLUCMUT-RXN
read932	BETA-PHOSPHOGLUCOMUTASE-RXN
read933	PHOSMANMUT-RXN
read934	GSAAMINOTRANS-RXN
read935	ISOCHORSYN-RXN
read936	TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN
read937	RXN0-743
read938	METHYLMALONYL-COA-MUT-RXN
read939	RXN-11834
read940	RXN-11835
read941	RXN-11836
read942	RXN-11837
read943	RXN-11838
read944	RXN-11839
read945	CHORISMATEMUT-RXN
read946	TYROSINE--TRNA-LIGASE-RXN
read947	RXN-16165
read948	METHIONINE--TRNA-LIGASE-RXN
read949	RXN0-2161
read950	SERINE--TRNA-LIGASE-RXN
read951	ASPARTATE--TRNA-LIGASE-RXN
read952	GLYCINE--TRNA-LIGASE-RXN
read953	PROLINE--TRNA-LIGASE-RXN
read954	CYSTEINE--TRNA-LIGASE-RXN
read955	GLURS-RXN
read956	ARGININE--TRNA-LIGASE-RXN
