read0	RXN-7700
read78	GLUCONATE-5-DEHYDROGENASE-RXN
read79	RXN-13158
read80	RXNQT-4178
read81	RXNQT-4174
read82	RXNQT-4171
read83	RXNQT-4168
read84	RXNQT-4165
read85	RXN-14986
read86	ACETOOHBUTREDUCTOISOM-RXN
read87	ACETOLACTREDUCTOISOM-RXN
read88	GLYC3PDEHYDROGBIOSYN-RXN
read89	PGLYCDEHYDROG-RXN
read90	GLYC3PDEHYDROG-RXN
read91	RXN-15740
read92	RXN-15745
read93	RXN0-5258-Yeast
read94	RXN0-5260
read95	RXN0-7230
read96	CHD-RXN
read97	1.11.1.15-RXN
read98	RXN66-1
read99	RXN-14189
read100	CATAL-RXN
read101	GLUTATHIONE-PEROXIDASE-RXN
read102	RXN-8665
read103	4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN
read104	RXN-10815
read105	HOMOGENTISATE-12-DIOXYGENASE-RXN
read106	RXN-16322
read107	2-NITROPROPANE-DIOXYGENASE-RXN
read108	RXN0-2042
read109	RXN-10664
read110	1.14.19.1-RXN
read111	RXN-8389
read112	RXN-7903
read113	SUPEROX-DISMUT-RXN
read114	RXN0-901
read115	RXN-7682
read116	RXN-14014
read117	ADPREDUCT-RXN
read118	RXN0-747
read119	RIBONUCLEOSIDE-DIP-REDUCTII-RXN
read120	RXN0-748
read121	UDPREDUCT-RXN
read122	CDPREDUCT-RXN
read123	RIBONUCLEOSIDE-DIP-REDUCTI-RXN
read124	GDPREDUCT-RXN
read125	RXN0-722
read126	RXN0-882
read127	RXN-15878
read128	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read129	GAPOXNPHOSPHN-RXN
read130	RXN0-5293
read131	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read132	RXN-17808
read133	RXN66-3
read134	RXN-16655
read135	RXN-14224
read136	RXN-37
read137	RXN6666-5
read138	RXN-9758
read139	RXN-10780
read140	RXN-10917
read141	R222-RXN
read142	RXN-16656
read143	RXN-14225
read144	RXN-3443
read145	RXN-16653
read146	RXN-10715
read147	RXN-10089
read148	RXN-10912
read149	RXN-4142
read150	RXN66-479
read151	RXN66-476
read152	RXN-14280
read153	RXN-16654
read154	RXN66-472
read155	ALDHDEHYDROG-RXN
read156	N-ACETYLGLUTPREDUCT-RXN
read157	RXN-15006
read158	RXN-6002
read159	ALDXANAU-RXN
read160	ALDEHYDE-DEHYDROGENASE-NADP+-RXN
read161	RXN0-3962
read162	GLUTSEMIALDEHYDROG-RXN
read163	GLUTRNAREDUCT-RXN
read164	SUCCSEMIALDDEHYDROG-RXN
read165	RXN-14116
read166	RXN0-1134
read167	2OXOGLUTDECARB-RXN
read168	RXN-11496
read169	RXN-11496-YEAST
read170	RXN-9534
read171	ENOYL-ACP-REDUCT-NADPH-RXN
read172	RXN-9542
read173	RXN-9538
read174	RXN-9515
read175	RXN3O-5293
read176	RXN-9530
read177	RXN-9526
read178	RXN-9521
read179	PREPHENATEDEHYDROG-RXN
read180	RXN1G-488
read181	RXN-10657
read182	RXN-11482
read183	RXN-16632
read184	RXN-9663
read185	RXN-9660
read186	RXN-10661
read187	RXN0-2145
read188	RXN-9657
read189	RXN-16620
read190	RXN1G-395
read191	RXN-10062
read192	RXN1G-526
read193	RXN-9661
read194	RXN-9658
read195	RXN-16624
read196	RXN-9558
read197	ENOYL-ACP-REDUCT-NADH-RXN
read198	RXN-9635
read199	RXN-11478
read200	RXN-9662
read201	RXN-16628
read202	RXN-9659
read203	UDPNACETYLMURAMATEDEHYDROG-RXN
read204	RXN-15378
read205	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
read206	SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN
read207	RXN-14971
read208	RXN0-6491
read209	RXN0-6554
read210	DIHYDROOROTATE-DEHYDROGENASE-RXN
read211	RXN-14963
read212	R601-RXN
read213	RXN-14970
read214	GLUTARYL-COA-DEHYDROGENASE-RXN
read215	RXN-12411
read216	RXN-12247
read217	RXN-12410
read218	RXN-12414
read219	ALANINE-DEHYDROGENASE-RXN
read220	GLUTAMATESYN-RXN
read221	GLUTAMATE-SYNTHASE-NADH-RXN
read222	RXN-10910
read223	RXN-10907
read224	RXN-5821
read225	RXN-10908
read226	RXN-9598
read227	RXN-10817
read228	RXN-10778
read229	RXN-1
read230	RXN6666-4
read231	RXN-11067
read232	RXN-10913
read233	RXN-1401
read234	PNPOXI-RXN
read235	PMPOXI-RXN
read236	GCVP-RXN
read237	RXN66-546
read238	PYRROLINECARBREDUCT-RXN
read239	1.5.1.20-RXN
read240	METHYLENETHFDEHYDROG-NADP-RXN
read241	SARCOX-RXN
read242	NQOR-RXN
read243	RXN-19671
read244	RXN-12303
read245	NADH-DEHYDROGENASE-RXN
read246	RXN-13854
read247	RXN-7719
read248	RXN0-1132
read249	RXN-8629
read250	1.8.1.4-RXN
read251	RXN-7716
read252	THIOREDOXIN-REDUCT-NADPH-RXN
read253	RXN-8668
read254	1.8.4.12-RXN
read255	1.8.4.8-RXN
read256	SULFITE-REDUCTASE-FERREDOXIN-RXN
read257	CYTOCHROME-C-OXIDASE-RXN
read258	RXN-15830
read259	RXN-13403
read260	HOMOCYSMETB12-RXN
read261	RXN-9220
read262	RXN-9366
read263	RXN-11046
read264	RXN-9363
read265	RXN-9205
read266	RXN-19667
read267	RXN-9361
read268	RXN-14177
read269	RXN-9362
read270	RXN-9191
read271	ADOMET-DMK-METHYLTRANSFER-RXN
read272	RXN-11578
read273	RXN-11633
read274	RXN-11588
read275	RXN-11586
read276	RXN-11598
read277	RXN-11637
read278	RXN-11638
read279	RXN-11754
read280	RXN3O-54
read281	RXN-9235
read282	RXN-9242
read283	RXN-14296
read284	RXN-9227
read285	2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
read286	RXN-12458
read287	RXN-14517
read288	RXN-14992
read289	TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN
read290	DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN
read291	2.1.1.63-RXN
read292	RXN-17824
read293	2.1.1.72-RXN
read294	GLYOHMETRANS-RXN
read295	GCVT-RXN
read296	RXN-15635
read297	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
read298	GART-RXN
read299	AICARTRANSFORM-RXN
read300	METHIONYL-TRNA-FORMYLTRANSFERASE-RXN
read301	ASPCARBTRANS-RXN
read302	RXN-8348
read303	1TRANSKETO-RXN
read304	2TRANSKETO-RXN
read305	TRANSALDOL-RXN
read306	ACETOOHBUTSYN-RXN
read307	ACETOLACTSYN-RXN
read308	DXS-RXN
read309	RXN0-6948
read310	N-ACETYLTRANSFER-RXN
read311	TETHYDPICSUCC-RXN
read312	RXN0-1133
read313	DIHYDLIPACETRANS-RXN
read314	2.3.1.179-RXN
read315	RXN-8391
read316	2.3.1.180-RXN
read317	RXN-13037
read318	RXN0-947
read319	RXN-9382
read320	RXN-10837
read321	RXN-14570
read322	LAUROYLACYLTRAN-RXN
read323	AKBLIG-RXN
read324	MALONYL-COA-ACP-TRANSACYL-RXN
read325	7KAPSYN-RXN
read326	RXN-11484
read327	RXN0-6705
read328	RXN-17015
read329	RXN-17012
read330	RXN-16032
read331	RXN0-5514
read332	RXN-17022
read333	RXN-17019
read334	RXN-1623
read335	RXN-17013
read336	RXN-17009
read337	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN
read338	RXN-17023
read339	RXN-17020
read340	RXN-17014
read341	RXN-17024
read342	RXN-16076
read343	RXN-17729
read344	RXN-16067
read345	RXN-17010
read346	RXN-16077
read347	RXN-15043
read348	RXN-17011
read349	RXN-16118
read350	RXN-16025
read351	RXN-17008
read352	RXN-17021
read353	RXN-19536
read354	RXN-0
read355	RXN-9939
read356	RXN0-7165
read357	DIAMACTRANS-RXN
read358	SPERMACTRAN-RXN
read359	RXN-12667
read360	RXN0-1147
read361	PHOSACETYLTRANS-RXN
read362	ACETYL-COA-ACETYLTRANSFER-RXN
read363	RXN66-336
read364	RXN-6601
read365	GAMMA-GLUTAMYLTRANSFERASE-RXN
read366	RXN-9157
read367	RXN-18092
read368	CITSYN-RXN
read369	2-ISOPROPYLMALATESYN-RXN
read370	RXN-14284
read371	RXN0-5184
read372	RXN-12171
read373	GLYMALTOPHOSPHORYL-RXN
read374	RXN-14353
read375	RXN-14285
read376	RXN0-5182
read377	GLYCOPHOSPHORYL-RXN
read378	RXN-1826
read379	RXN-14286
read380	RXN-9025
read381	RXN-12392
read382	TREHALOSE6PSYN-RXN
read383	RXN-7669
read384	RXN-18777
read385	RXN-7710
read386	RXN-14371
read387	GLYCOGEN-BRANCH-RXN
read388	RXN-14372
read389	NACGLCTRANS-RXN
read390	RXN-11029
read391	RXN-11346
read392	RXN-8976
read393	RXN-16602
read394	2.4.1.83-RXN
read395	DEOXYGUANPHOSPHOR-RXN
read396	XANTHOSINEPHOSPHORY-RXN
read397	DEOXYADENPHOSPHOR-RXN
read398	ADENPHOSPHOR-RXN
read399	RXN0-5199
read400	INOPHOSPHOR-RXN
read401	PNP-RXN
read402	RXN-11743
read403	RXN-7001
read404	RXN-11715
read405	DEOXYINOPHOSPHOR-RXN
read406	RXN-14029
read407	OROPRIBTRANS-RXN
read408	PRPPAMIDOTRANS-RXN
read409	ATPPHOSPHORIBOSYLTRANS-RXN
read410	PRTRANS-RXN
read411	QUINOPRIBOTRANS-RXN
read412	HYPOXANPRIBOSYLTRAN-RXN
read413	GUANPRIBOSYLTRAN-RXN
read414	URACIL-PRIBOSYLTRANS-RXN
read415	RXN0-1342
read416	H2PTEROATESYNTH-RXN
read417	SPERMIDINESYN-RXN
read418	RXN-19369
read419	RXN-19339
read420	RXN-19335
read421	RXN-19368
read422	BTUR2-RXN
read423	2.5.1.19-RXN
read424	RXN-8999
read425	2.5.1.39-RXN
read426	RXN-11368
read427	RXN-9003
read428	RXN-9222
read429	4OHBENZOATE-OCTAPRENYLTRANSFER-RXN
read430	RXN-9230
read431	RXN-12726
read432	ACSERLY-RXN
read433	DAHPSYN-RXN
read434	S-ADENMETSYN-RXN
read435	OHMETHYLBILANESYN-RXN
read436	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN
read437	RXN0-6274
read438	LUMAZINESYN-RXN
read439	RIBOFLAVIN-SYN-RXN
read440	RXN-15007
read441	ACETYLORNTRANSAM-RXN
read442	ORNITHINE--OXO-ACID-AMINOTRANSFERASE-RXN
read443	ORNITHINE-GLU-AMINOTRANSFERASE-RXN
read444	L-GLN-FRUCT-6-P-AMINOTRANS-RXN
read445	RXN-13698
read446	ALANINE-AMINOTRANSFERASE-RXN
read447	BRANCHED-CHAINAMINOTRANSFERVAL-RXN
read448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN
read449	BRANCHED-CHAINAMINOTRANSFERLEU-RXN
read450	PSERTRANSAMPYR-RXN
read451	PSERTRANSAM-RXN
read452	DAPASYN-RXN
read453	VALINE-PYRUVATE-AMINOTRANSFER-RXN
read454	PABASYN-RXN
read455	HISTAMINOTRANS-RXN
read456	6PFRUCTPHOS-RXN
read457	GLUCONOKIN-RXN
read458	2.7.1.148-RXN
read459	RIBOKIN-RXN
read460	RXN-14223
read461	XYLULOKIN-RXN
read462	GLUCOKIN-RXN
read463	DURIDKI-RXN
read464	THYKI-RXN
read465	NAD-KIN-RXN
read466	DEPHOSPHOCOAKIN-RXN
read467	ADENYLYLSULFKIN-RXN
read468	RIBOFLAVINKIN-RXN
read469	RXN-18510
read470	GLYCEROL-KIN-RXN
read471	GLY3KIN-RXN
read472	PANTOTHENATE-KIN-RXN
read473	HOMOSERKIN-RXN
read474	RXN-19915
read475	FRUCTOKINASE-RXN
read476	RXN-14207
read477	PEPDEPHOS-RXN
read478	RXN-14192
read479	RXN-14117
read480	DEOXYGLUCONOKIN-RXN
read481	URIDINEKIN-RXN
read482	URKI-RXN
read483	GALACTOKIN-RXN
read484	2.7.1.63-RXN
read485	SHIKIMATE-KINASE-RXN
read486	PROTEIN-KINASE-RXN
read487	2.7.13.3-RXN
read488	GLUTKIN-RXN
read489	PHOSGLYPHOS-RXN
read490	ASPARTATEKIN-RXN
read491	RXN-15005
read492	ACETYLGLUTKIN-RXN
read493	POLYPHOSPHATE-KINASE-RXN
read494	RXN-7913
read495	RXN-11832
read496	RXN-12002
read497	THI-P-KIN-RXN
read498	ADENYL-KIN-RXN
read499	DADPKIN-RXN
read500	NUCLEOSIDE-DIP-KIN-RXN
read501	UDPKIN-RXN
read502	CDPKIN-RXN
read503	GDPKIN-RXN
read504	DUDPKIN-RXN
read505	RXN-14228
read506	DCDPKIN-RXN
read507	RXN-14120
read508	DTDPKIN-RXN
read509	DGDPKIN-RXN
read510	GUANYL-KIN-RXN
read511	PRPPSYN-RXN
read512	RXN-15733
read513	H2PTERIDINEPYROPHOSPHOKIN-RXN
read514	GDPPYPHOSKIN-RXN
read515	GTPPYPHOSKIN-RXN
read516	GALACTURIDYLYLTRANS-RXN
read517	2.7.7.13-RXN
read518	NICONUCADENYLYLTRAN-RXN
read519	FADSYN-RXN
read520	RXN-18511
read521	DTDPGLUCOSEPP-RXN
read522	PANTEPADENYLYLTRAN-RXN
read523	RXN-12720
read524	SULFATE-ADENYLYLTRANS-RXN
read525	RXN0-5515
read526	CDPDIGLYSYN-RXN
read527	DNA-DIRECTED-RNA-POLYMERASE-RXN
read528	DNA-DIRECTED-DNA-POLYMERASE-RXN
read529	2.7.7.8-RXN
read530	GLUC1PURIDYLTRANS-RXN
read531	RXN-8975
read532	PHOSNACMURPENTATRANS-RXN
read533	RXN-11347
read534	PHOSPHASERSYN-RXN
read535	PEPSYNTH-RXN
read536	THIOSULFATE-SULFURTRANSFERASE-RXN
read537	RXN0-6359
read538	RXN-19040
read539	RXN-18694
read540	RXN-8342
read541	MERCAPYSTRANS-RXN
read542	2.8.1.6-RXN
read543	RXN-9787
read544	RXN-20037
read545	RXN-12588
read546	RXN-14385
read547	RXN-15881
read548	RXN0-949
read549	RXN-14957
read550	RXN-14950
read551	RXN-14959
read552	3-OXOACID-COA-TRANSFERASE-RXN
read553	RXNI-2
read554	RXN0-5063
read555	RXN-16637
read556	AMINOCYL-TRNA-HYDROLASE-RXN
read557	6PGLUCONOLACT-RXN
read558	RXN-9868
read559	RXN-9857
read560	CARBOXYMETHYLENEBUTENOLIDASE-RXN
read561	RXN-9890
read562	RXN-9887
read563	DIENELACHYDRO-RXN
read564	3.1.11.2-RXN
read565	RXN0-2605
read566	3.1.11.6-RXN
read567	RXN0-6483
read568	RXN0-6484
read569	3.1.13.5-RXN
read570	3.1.21.7-RXN
read571	3.1.22.4-RXN
read572	3.1.26.11-RXN
read573	3.1.26.3-RXN
read574	3.1.26.4-RXN
read575	ALKAPHOSPHA-RXN
read576	RXN-8748
read577	F16BDEPHOS-RXN
read578	TREHALOSEPHOSPHA-RXN
read579	RXN1G-1438
read580	RXN1G-1435
read581	RXN1G-1439
read582	RXN1G-1436
read583	RXN1G-1437
read584	HISTIDPHOS-RXN
read585	3.1.3.16-RXN
read586	RXN-10954
read587	RXN-10949
read588	RXN-7253
read589	MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN
read590	RXN0-5408
read591	RXN-10952
read592	RXN-10953
read593	PSERPHOSPHA-RXN
read594	RXN0-5114
read595	RXN-7609
read596	RXN-14227
read597	RXN-14025
read598	RXN-14026
read599	5-NUCLEOTID-RXN
read600	AMP-DEPHOSPHORYLATION-RXN
read601	RXN-7607
read602	XMPXAN-RXN
read603	RXN-5841
read604	RXN-14073
read605	GLYCPDIESTER-RXN
read606	RXN-14160
read607	RXN-14136
read608	RXN0-5181
read609	RXN-1823
read610	ALPHA-AMYL-RXN
read611	3.2.1.1-RXN
read612	3.2.1.14-RXN
read613	3.2.1.141-RXN
read614	RXN0-5001
read615	RXN-12402
read616	RXN-14281
read617	MALTODEXGLUCOSID-RXN
read618	RXN-14282
read619	RXN-14283
read620	RXN0-5183
read621	RXN-15910
read622	RXN-10769
read623	RXN18C3-14
read624	RXN-18846
read625	RXN-13602
read626	RXN-10773
read627	RXN-9674
read628	RXN-14179
read629	RXN-13603
read630	RXN-8036
read631	3.2.1.21-RXN
read632	RXN-5341
read633	RXN-12088
read634	ALPHAGALACTOSID-RXN
read635	RXN-17830
read636	RXN-11501
read637	3.2.1.24-RXN
read638	RXN-18913
read639	RXN-2043
read640	RXN-19378
read641	ALPHA-L-FUCOSIDASE-RXN
read642	RXN-19379
read643	3.2.1.52-RXN
read644	RXN-12625
read645	RXN-12626
read646	RXN0-5226
read647	RXN-18082
read648	RXN-19757
read649	3.2.1.55-RXN
read650	RXN-19758
read651	RXN-19769
read652	3.2.1.8-RXN
read653	3.2.2.21-RXN
read654	RXN-18435
read655	3.2.2.23-RXN
read656	RXN0-2584
read657	ADENOSYLHOMOCYSTEINASE-RXN
read658	3.4.11.1-RXN
read659	RXN-17876
read660	RXN-17873
read661	RXN-17877
read662	RXN-17874
read663	3.4.11.18-RXN
read664	RXN-17878
read665	RXN-17875
read666	3.4.11.9-RXN
read667	3.4.13.19-RXN
read668	RXN66-337
read669	RXN-15682
read670	3.4.13.22-RXN
read671	3.4.14.5-RXN
read672	RXN-19253
read673	RXN-11351
read674	RXN-11065
read675	3.4.16.4-RXN
read676	RXN-16659
read677	RXN-16649
read678	RXN-11302
read679	RXN-19249
read680	RXN-19256
read681	3.4.17.8-RXN
read682	3.4.17.13-RXN
read683	RXN0-5227
read684	RXN-16664
read685	RXN-19578
read686	RXN-19604
read687	RXN-12618
read688	RXN-19574
read689	RXN-19607
read690	RXN-19627
read691	RXN-19602
read692	RXN-13675
read693	RXN-19732
read694	RXN-6641
read695	RXN-19608
read696	RXN-19572
read697	3.4.21.102-RXN
read698	3.4.21.53-RXN
read699	3.4.21.89-RXN
read700	3.4.21.92-RXN
read701	RXN-17362
read702	FORMYLTHFDEFORMYL-RXN
read703	RXN-17099
read704	PENICILLIN-AMIDASE-RXN
read705	NICOTINAMID-RXN
read706	RXN0-5225
read707	3.4.24.32-RXN
read708	RXN-14267
read709	RXN-16938
read710	GUANIDINOBUTANAMIDE-NH3-RXN
read711	RXN-14727
read712	RXN-14728
read713	AMIDASE-RXN
read714	RXNN-404
read715	RXN-17608
read716	R311-RXN
read717	PYRAZIN-RXN
read718	NMNAMIDOHYDRO-RXN
read719	UREASE-RXN
read720	3.5.1.27-RXN
read721	3.5.1.88-RXN
read722	CREATININASE-RXN
read723	DIHYDROOROT-RXN
read724	BETA-LACTAMASE-RXN
read725	AGMATIN-RXN
read726	RXN-14129
read727	CYTDEAM-RXN
read728	RXN-14197
read729	IMPCYCLOHYDROLASE-RXN
read730	RXN-14118
read731	DCTP-DEAM-RXN
read732	GTP-CYCLOHYDRO-I-RXN
read733	HISTCYCLOHYD-RXN
read734	GTP-CYCLOHYDRO-II-RXN
read735	RIBOFLAVINSYNDEAM-RXN
read736	RXN-13997
read737	CYTIDEAM2-RXN
read738	CYTIDEAM-RXN
read739	METHENYLTHFCYCLOHYDRO-RXN
read740	GLUCOSAMINE-6-P-DEAMIN-RXN
read741	INORGPYROPHOSPHAT-RXN
read742	EXOPOLYPHOSPHATASE-RXN
read743	RXN0-1441
read744	DUTP-PYROP-RXN
read745	UNDECAPRENYL-DIPHOSPHATASE-RXN
read746	HISTPRATPHYD-RXN
read747	PPPGPPHYDRO-RXN
read748	RXN-11396
read749	RXN0-1603
read750	RXN0-6382
read751	RXN0-1602
read752	FUMARYLACETOACETASE-RXN
read753	3-HYDROXY-KYNURENINASE-RXN
read754	KYNURENINASE-RXN
read755	ASPDECARBOX-RXN
read756	DIAMINOPIMDECARB-RXN
read757	OROTPDECARB-RXN
read758	P-PANTOCYSDECARB-RXN
read759	UROGENDECARBOX-RXN
read760	RXN-10642
read761	IGPSYN-RXN
read762	PHOSPHASERDECARB-RXN
read763	F16ALDOLASE-RXN
read764	RXN-19916
read765	RXN-8631
read766	KDPGALDOL-RXN
read767	RXN-10857
read768	H2NEOPTERINALDOL-RXN
read769	DEOXYRIBOSE-P-ALD-RXN
read770	THREONINE-ALDOLASE-RXN
read771	ANTHRANSYN-RXN
read772	HYDROXYMETHYLGLUTARYL-COA-LYASE-RXN
read773	RXN-13990
read774	DIOHBUTANONEPSYN-RXN
read775	RXN-19247
read776	DEOXYRIBODIPYRIMIDINE-PHOTOLYASE-RXN
read777	RXN-19244
read778	RXN-19248
read779	RXN-19245
read780	RXN-19025
read781	RXN-19242
read782	RXN-19246
read783	RXN-19026
read784	RXN-19243
read785	CARBODEHYDRAT-RXN
read786	RXN0-5224
read787	3-DEHYDROQUINATE-DEHYDRATASE-RXN
read788	2PGADEHYDRAT-RXN
read789	RXN0-4641
read790	RXN-14266
read791	RXN-19802
read792	RXN-10704
read793	RXN-17797
read794	RXN-17475
read795	TIGLYLCOA-HYDROXY-RXN
read796	RXN0-5393
read797	METHYLACYLYLCOA-HYDROXY-RXN
read798	RXN-10705
read799	ENOYL-COA-HYDRAT-RXN
read800	RXN-2425
read801	RXN-17785
read802	RXN-17114
read803	RXN-14272
read804	RXN-16558
read805	RXN-17776
read806	RXN-12567
read807	RXN-17789
read808	RXN-16135
read809	RXN-10697
read810	RXN-17780
read811	RXN-14273
read812	RXN-11244
read813	RXN-17793
read814	RXN-13616
read815	IMIDPHOSDEHYD-RXN
read816	FUMHYDR-RXN
read817	TRYPSYN-RXN
read818	RXN66-562
read819	RXN-19038
read820	CYSTATHIONINE-BETA-SYNTHASE-RXN
read821	RXN66-534
read822	PORPHOBILSYNTH-RXN
read823	RXN-14047
read824	RXN-13163
read825	R-2-METHYLMALATE-DEHYDRATASE-RXN
read826	MYO-INOSOSE-2-DEHYDRATASE-RXN
read827	DTDPGLUCDEHYDRAT-RXN
read828	PREPHENATEDEHYDRAT-RXN
read829	UROGENIIISYN-RXN
read830	DIHYDROXYISOVALDEHYDRAT-RXN
read831	DIHYDROXYMETVALDEHYDRAT-RXN
read832	RXN-7908
read833	RXN-13908
read834	THRESYN-RXN
read835	3-DEHYDROQUINATE-SYNTHASE-RXN
read836	CHORISMATE-SYNTHASE-RXN
read837	RXN0-2601
read838	4.2.99.18-RXN
read839	4.3.1.17-RXN
read840	THREDEHYD-RXN
read841	ARGSUCCINLYA-RXN
read842	RXN-22
read843	AMPSYN-RXN
read844	AICARSYN-RXN
read845	DIHYDRODIPICSYN-RXN
read846	SELENOCYSTEINE-LYASE-RXN
read847	RXN0-302
read848	PROTOHEMEFERROCHELAT-RXN
read849	ALARACECAT-RXN
read850	GLUTRACE-RXN
read851	DIAMINOPIMEPIM-RXN
read852	RIBULP3EPIM-RXN
read853	DTDPDEHYDRHAMEPIM-RXN
read854	UDPGLUCEPIM-RXN
read855	RXN-13776
read856	ALDOSE1EPIM-RXN
read857	ALDOSE-1-EPIMERASE-RXN
read858	RXN0-5306
read859	METHYLMALONYL-COA-EPIM-RXN
read860	RXN-16391
read861	PEPTIDYLPROLYL-ISOMERASE-RXN
read862	TRIOSEPISOMERIZATION-RXN
read863	RHAMNISOM-RXN
read864	RXN0-305
read865	PRAISOM-RXN
read866	XYLISOM-RXN
read867	GLUCISOM-RXN
read868	RIB5PISOM-RXN
read869	PGLUCISOM-RXN
read870	RXN0-6510
read871	3PGAREARR-RXN
read872	PHOSPHOGLUCMUT-RXN
read873	PHOSMANMUT-RXN
read874	GSAAMINOTRANS-RXN
read875	TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN
read876	RXN0-743
read877	METHYLMALONYL-COA-MUT-RXN
read878	RXN-11836
read879	RXN-11837
read880	RXN-11839
read881	CHORISMATEMUT-RXN
read882	MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN
read883	RXN66-579
read884	TYROSINE--TRNA-LIGASE-RXN
read885	RXN-16165
read886	METHIONINE--TRNA-LIGASE-RXN
read887	RXN0-2161
read888	SERINE--TRNA-LIGASE-RXN
read889	ASPARTATE--TRNA-LIGASE-RXN
read890	GLYCINE--TRNA-LIGASE-RXN
read891	PROLINE--TRNA-LIGASE-RXN
read892	CYSTEINE--TRNA-LIGASE-RXN
read893	GLURS-RXN
read894	ARGININE--TRNA-LIGASE-RXN
read895	TRYPTOPHAN--TRNA-LIGASE-RXN
read896	PHENYLALANINE--TRNA-LIGASE-RXN
read897	HISTIDINE--TRNA-LIGASE-RXN
read898	THREONINE--TRNA-LIGASE-RXN
read899	LEUCINE--TRNA-LIGASE-RXN
read900	ISOLEUCINE--TRNA-LIGASE-RXN
read901	LYSINE--TRNA-LIGASE-RXN
read902	ALANINE--TRNA-LIGASE-RXN
read903	VALINE--TRNA-LIGASE-RXN
read904	RXN-18447
read905	RXN-18448
read906	ACETATE--COA-LIGASE-RXN
read907	RXN-18446
read908	RXN-9673
read909	RXN66-477
read910	RXN-12978
read911	RXN0-7248
read912	TRANS-RXN0-623
read913	RXN-13290
read914	RXN-13614
read915	RXN-16401
read916	RXN-12184
read917	LINOLENOYL-RXN
read918	RXN-16393
read919	RXN-9644
read920	RXN-19751
read921	RXN0-7238
read922	R223-RXN
read923	RXN-9623
read924	RXN66-483
read925	RXN-16402
read926	RXN-7904
read927	RXN-19960
read928	RXN0-7239
read929	RXN66-469
read930	RXN-16389
read931	RXN66-484
read932	RXN-16380
read933	RXN-16418
read934	RXN66-480
read935	SUCCCOASYN-RXN
read936	GLUTAMINESYN-RXN
read937	PANTOATE-BETA-ALANINE-LIG-RXN
read938	6.3.2.10-RXN
read939	UDP-NACMURALGLDAPAALIG-RXN
read940	DIHYDROFOLATESYNTH-RXN
read941	UDP-NACMURALGLDAPLIG-RXN
read942	FOLYLPOLYGLUTAMATESYNTH-RXN
read943	RXN0-2921
read944	FORMYLTHFGLUSYNTH-RXN
